Nodes,Edges,Lmax,Avg_Degree,Density,Avg_Cluster,N_Connected_Component,Len_CC,First_Component_Length,Is_Connected,Diameter,Avg_Shortest_Path,Date,TimeVal,Month
235,454,27495.0,3.8638297872340415,0.01651209310783779,0.8113935250439832,"['azure-application-insights', '.net', 'serilog', 'static-files', 'blazor-webassembly', 'uwp', '.net-core', 'visual-studio-2019', 'memory-management', 'garbage-collection', 'bing-maps', 'class-library', 'c#', 'blazor', 'routes']",19,15,False,3,1.838095238095238,Ago 04,2020-08-04,08
252,480,31626.0,3.809523809523809,0.015177385695313982,0.8444254658159783,"['jsonb', 'hibernate', 'postgresql', 'spring-boot', 'string', 'gradle', 'manifest', 'gradlew']",27,8,False,2,1.4285714285714286,Ago 05,2020-08-05,08
190,375,17955.0,3.947368421052632,0.020885547201336674,0.798110283881609,"['passport-local-mongoose', 'azure-cosmosdb', 'es6-modules', 'integration-testing', 'azure', 'sql', 'concurrency', 'nuget-package', 'javascript', 'user-interface', 'vuejs3', 'language-lawyer', 'compiler-errors', 'linked-list', 'aws-lambda', 'smooth-scrolling', 'bayesian', 'configuration', 'npm', 'prettier-eslint', 'nuget', 'r', '.net-core', 'apple-silicon', 'macos-big-sur', 'custom-scrolling', 'sse', 'v8', 'nvidia-docker', 'google-custom-search', 'mongoose', 'tensorflow', 'yaml', 'electron', 'c++', 'vue-test-utils', 'prism', 'next.js', 'discord', 'numpy', 'reactjs', 'nvidia', 'webpack-dev-middleware', 'css', 'sql-insert', 'wsl-2', 'bundler', 'protocol-buffers', 'webkit', 'ts-jest', 'libv8', 'material-ui', 'performance', 'google-api', 'react-apollo', 'copy-elision', 'azure-durable-functions', 'vue-router', 'angular', 'docker', 'toml', 'mysql', 'numpy-ufunc', '.net', 'html', 'coreclr', 'optimization', 'triggers', 'clang', 'angular-material', 'npm-install', 'github-actions', 'asp.net-core', 'next-auth', 'copy-initialization', 'ruby', 'tkinter', 'typescript', 'airflow', 'aws-sam-cli', 'python-importlib', 'gcc', 'typescript-eslint', 'pandas', 'c#', 'azure-web-app-service', 'list', 'package.json', 'apollo-client', 'prettier', 'css-position', 'postgresql', 'virtual-inheritance', 'ubuntu-20.04', 'node.js', 'react-hooks', 'c++17', 'any', 'express', 'windows', 'arrays', 'python.net', 'shared-libraries', 'laravel', 'boto3', 'database-design', 'volatile', 'tfrecord', 'c', 'eslint', 'llvm', 'azure-functions', 'variables', 'chrome-ios', 'webpack', 'python', 'vue.js', 'c++20', 'jestjs', 'avx']",14,120,False,11,4.647899159663866,Ago 06,2020-08-06,08
186,377,17205.0,4.053763440860215,0.021912234815460625,0.8008480381241051,"['jetbrains-ide', 'in-app-subscription', 'android-studio', 'retrofit2', 'kotlin', 'android-coordinatorlayout', 'generic-programming', 'pdfbox', 'autoboxing', 'java', 'android-constraintlayout', 'type-conversion', 'intellij-idea', 'download', 'in-app-billing', 'constraints', 'java-11', 'android-progressbar', 'android-room', 'jls', 'heap-memory', 'android-layout', 'android-paging', 'mockk', 'android', 'macos']",18,26,False,4,2.221538461538461,Ago 07,2020-08-07,08
411,888,84255.0,4.321167883211679,0.0105394338614919,0.8129309111577233,"['react-final-form', 'react-admin', 'validation']",30,3,False,1,1.0,Ago 08,2020-08-08,08
140,241,9730.0,3.4428571428571435,0.02476875642343268,0.8308080050201899,"['keras', 'permutation', 'dart', 'swift', 'android-studio', 'ios', 'nvidia-docker', 'split', 'encoder-decoder', 'tensorflow', 'dplyr', 'max', 'docker', 'racket', 'sorting', 'benchmarking', 'swiftui', 'java', 'apk', 'flutter', 'multithreading', 'updating', 'scheme', 'cons', 'numpy', 'pytorch', 'r', 'scrapy', 'autoencoder', 'data-visualization', 'batch-normalization', 'parameter-passing', 'aeron', 'numba', 'matplotlib', 'machine-learning', 'neural-network', 'seaborn', 'lisp', 'python', 'android', 'performance', 'list']",18,43,False,7,3.106312292358804,Ago 09,2020-08-09,08
249,482,30876.0,3.8714859437751006,0.015610830418447984,0.8164578446150658,"['keras', 'algorithm', 'es6-modules', 'ios', 'constants', 'javascript', 'xml', 'maven', 'language-lawyer', 'xcode10.3', 'computational-geometry', 'legend', 'dart-isolates', 'timer', 'css-grid', 'ipython', 'graph', 'declaration', 'vespa', 'memory-alignment', 'uniform-initialization', 'postman', 'android-viewmodel', 'linux-kernel', 'enable-if', 'html5-canvas', 'c++11', 'loops', 'math', 'react-native-ios', 'definition', 'google-chrome', 'sequelize.js', 'xmlhttprequest', 'mp3', 'tensorflow', 'flutter-desktop', 'pydantic', 'react-navigation-drawer', 'c++', 'uvicorn', 'java', 'stack-overflow', 'offset', 'reactjs', 'flask', 'css', 'firefox', 'android-navigation-bar', 'python-3.x', 'nuxt.js', 'parallelism-amdahl', 'matplotlib', 'yarnpkg', 'gradle-kotlin-dsl', 'image', 'incomplete-type', 'create-react-app', 'parallel-processing', 'react-native', 'android', 'struct', 'performance', 'localhost', 'django-import-export', 'linux-device-driver', 'spring-security', 'audio', 'multiprocessing', 'dependencies', 'django', 'flutter-ios', 'flutter-provider', 'kotlin-multiplatform', 'nested', 'flutter-image', 'seo', 'conda', 'stack', 'html', 'fastapi', 'svg', 'pointers', 'variable-assignment', 'smart-pointers', 'bundle-identifier', 'graphing', 'canvas', 'spring', 'android-statusbar', 'typescript', 'flutter-layout', 'initialization', 'audio-converter', 'iphone', 'location', 'react-navigation-stack', 'geometry', 'iterator', 'android-layout', 'sequelize-cli', 'vector', 'dictionary', 'flutter-futurebuilder', 'list', 'testing', 'dart', 'data-structures', 'swift', 'swift5', 'kotlin-native', 'node-gyp', 'templates', 'kotlin', 'linux', 'node.js', 'heroku', 'android-architecture-navigation', 'c++17', 'express', 'plotly', 'horizontal-scaling', 'copy-constructor', 'sfinae', 'react-navigation', 'initializer-list', 'android-toolbar', 'windows', 'flutter', 'python-typing', 'arrays', 'axios', 'pow', 'inheritance', 'skia', 'python-requests', 'lightgbm', 'cocoapods', 'pyright', 'animation', 'lottie', 'c', 'android-viewpager2', 'eslint', 'subtype', 'rtti', 'migration', 'mypy', 'variadic-templates', 'unit-testing', 'python', 'xcode', 'vue.js', 'jestjs', 'glog']",22,155,False,10,4.568579807289486,Ago 10,2020-08-10,08
245,487,29890.0,3.9755102040816332,0.016293074606891937,0.8133710470490625,"['algorithm', 'mobile-ad-mediation', 'formatting', 'azure', 'android-studio', 'ios', 'ironpython', 'ampscript', 'javascript', 'entity-framework-core', 'data.table', 'localization', 'vue-component', 'android-lifecycle', 'components', 'subset', 'aws-lambda', 'image-segmentation', 'npm', 'mongodb', 'ipython', 'redux-saga', 'microservices', 'r', 'scikit-image', 'json', 'string', 'blazor', 'firebase-admob', 'smtp', 'session-cookies', 'admob', 'styles', 'uicollectionviewcompositionallayout', 'protobuf-python', 'ggplot2', 'covariance', 'babeljs', 'exfat', 'pyaudio', 'uwsgi', 'intersection-observer', 'typescript2.0', 'ntfs', 'sequelize.js', 'image-processing', 'ubuntu', 'cluster-analysis', 'mixture-model', 'exe', 'flexbox', 'firebase', 'java', 'rxjs', 'uiviewrepresentable', 'decorator', 'reactjs', 'flask', 'css', 'random-walk', 'python-3.x', 'julia', 'databricks', 'google-assistant-sdk', 'gaussian', 'matplotlib', 'selenium-chromedriver', 'discord.py', 'kubernetes', 'swagger', 'image', 'pyodbc', 'python-black', 'android', 'vscode-debugger', 'material-ui', 'google-api', 'redux', 'amp-html', 'codemagic', 'audio', 'amazon-s3', 'transparency', 'google-chrome-devtools', 'django', 'angular', 'docker', 'pgadmin', 'enzyme', 'html', 'debugging', 'pyspark', 'svg', 'swiftui', 'fat32', 'paging', 'websocket', 'session', 'static-typing', 'ggplotly', 'nsviewrepresentable', 'distutils', 'docker-registry', 'asp.net-core', 'selenium', 'sqlalchemy', 'nginx', 'uicollectionview', 'ecmascript-6', 'email', 'typescript', 'jupyter-notebook', 'diffabledatasource', 'typing', 'google-assist-api', 'proguard', 'python-sphinx', 'machine-learning', 'visual-studio', 'web-component', 'pip', 'chrome-devtools-protocol', 'pandas', 'c#', 'flask-login', 'orm', 'list', 'authentication', 'dart', 'swift', 'nsnumberformatter', 'postgresql', 'openssl', 'admob-rewardedvideoad', 'csrf', 'ubuntu-20.04', 'node.js', '.net-core-3.1', 'react-hooks', 'oop', 'express', 'plotly', 'cookies', 'flutter', 'lerna', 'amazon-elastic-beanstalk', 'arrays', 'activity-lifecycle', 'graphql', 'python.net', 'pyinstaller', 'boto3', 'swiftui-list', 'scheduled-tasks', 'azure-databricks', 'aws-cdk', 'dockerfile', 'icons', 'migration', 'amazon-cloudformation', 'firebase-authentication', 'istio', 'mypy', 'seaborn', 'jestjs', 'python', 'vue.js', 'selenium-webdriver', 'java-http-client', 'visual-studio-code', 'macos', 'amazon-web-services']",15,172,False,8,3.656194750441996,Ago 11,2020-08-11,08
322,649,51681.0,4.0310559006211175,0.012557806543991022,0.8171695593506412,"['keras', 'algorithm', 'xamarin.forms', 'gitlab-ci', 'installation', 'azure', 'ios', 'uikit', 'mapped-types', 'nuget-package', 'ip-address', 'javascript', 'tensorflow-hub', 'datetime', 'maven', 'karma-jasmine', 'bash', 'language-lawyer', 'soap', 'sigterm', 'constexpr', 'resolve', 'lldb', 'window-resize', 'return-type-deduction', 'sha', 'casting', 'dind', 'aws-lambda', 'phonegap-build', 'amazon-linux', 'xlaunch', 'phonegap', 'swashbuckle', 'nuget', 'go', 'xamarin.android', 'trailing-return-type', 'google-codelab', 'flask-migrate', 'spring-mvc', 'roslyn-code-analysis', 'ui-automation', 'rule-engine', 'mobile', 'linux-kernel', 'oauth-2.0', 'consteval', 'docker-compose', 'androidx', 'memory-management', 'pom.xml', 'process', 'openssh', 'flutter-bloc', 'c++11', 'push-notification', 'codelldb', 'x86-64', 'user32', 'image-processing', 'django-rest-framework', 'amazon-linux-2', 'android-connectionservice', 'tomcat', 'tensorflow', 'gradle', 'networking', 'tcp', 'antd', 'detection', 'django-serializer', 'k3s', 'jsonfield', 'caching', 'kotlin-flow', 'c++', 'hmac', 'java', 'applepay', 'rxjs', 'android-xml', 'dsl', 'pycharm', 'wsdl', 'placement-new', 'storybook', 'proxy', 'android-cardview', 'discord', 'numpy', 'opencv', 'reactjs', 'if-statement', 'flask', 'react-router', 'windows-10', 'android-keystore', 'scanf', 'fetch-api', 'controller-advice', 'firebase-cloud-messaging', 'list-comprehension', 'eclipse', 'ssl', 'cmake', 'kubernetes', 'sigint', 'image', 'software-design', 'micro-optimization', 'asp.net-core-3.0', 'react-native', 'angular8', 'ssh', 'android', 'windows-subsystem-for-linux', 'material-ui', 'sockets', 'firebase-realtime-database', 'android-paging-library', 'winapi', 'wpf', 'flask-sqlalchemy', 'eclipse-cdt', 'visual-studio-code', 'spring-security', 'android-imageview', 'xcode12', 'combine', 'undefined-behavior', 'cryptojs', 'curly-braces', 'django', 'angular', 'docker', 'nested', '.net', 'debugging', 'swiftui', 'optimization', 'mingw', 'cpp-core-guidelines', 'transformer', 'intellij-idea', 'rust', 'asp.net-core', 'floating-point', 'passkit', 'identityserver4', 'spring', 'nginx', 'pytorch', 'typescript', 'uiscrollview', 'react-router-dom', 'git', 'initialization', 'keystore', 'attention-model', 'sqlite', 'telecom-manager', 'openapi', 'machine-learning', 'neural-network', 'android-layout', 'visual-studio', 'dictionary', 'pip', 'eclipse-plugin', 'c#-9.0', 'pandas', 'c#', 'apache', 'c++-concepts', 'bit-manipulation', 'azure-web-app-service', 'list', 'react-hook-form', 'django-3.1', 'jersey', 'dart', 'swift', 'angular-i18n', 'cordova-plugins', 'generics', 'spring-boot', 'rvalue-reference', 'templates', 'csrf', 'kotlin', 'fetch', 'linux', 'typescript-generics', 'node.js', 'pymysql', 'android-architecture-navigation', 'c++17', 'use-effect', 'glibc', 'sdk', 'stl', 'asp.net-core-3.1', 'fastlane', 'assembly', 'visual-studio-2019', 'xamarin', 'deep-learning', 'windows', 'flutter', 'amazon-elastic-beanstalk', 'cordova', 'dns', 'rxjs-pipeable-operators', 'jquery', 'browser', 'activation-function', 'c', 'log4j2', 'freebsd', 'drf-queryset', 'dockerfile', 'android-room', 'analysis', 'bloc', 'connection', 'gitlab-ci-runner', 'unit-testing', 'rust-cargo', 'python', 'xcode', 'c++20', 'jestjs', 'android-safe-args', 'macos']",23,235,False,13,5.047681396617566,Ago 12,2020-08-12,08
256,487,32640.0,3.8046875,0.014920343137254903,0.8205673634882966,"['commaide', 'sequence', 'date', 'debugging', 'raku']",26,5,False,2,1.4,Ago 13,2020-08-13,08
128,240,8128.0,3.75,0.029527559055118113,0.8289779448653771,"['push-notification', 'upgrade', 'android-jetpack-compose', 'arraylist', 'intellisense', 'crashlytics', 'swift', 'esp8266', 'aapt2', 'autocomplete', 'esp8266wifi', 'stripe-payments', 'android-studio', 'ios', 'android-recyclerview', 'android-library', 'kotlin', 'google-play-services', 'maven', 'iot', 'dart-analyzer', 'firebase', 'network-programming', 'android-lifecycle', 'swiftui', 'java', 'flutter', 'ide', 'android-notifications', 'maven-publish', 'cocoapods', 'animation', 'firebase-cloud-messaging', 'android-activity', 'aar', 'compare', 'android-gradle-plugin', 'count', 'image', 'android-11', 'xcode', 'android-configchanges', 'android', 'netbeans', 'gradle', 'arcore']",10,46,False,7,3.0608695652173914,Ago 14,2020-08-14,08
244,458,29646.0,3.7540983606557377,0.015448964447142954,0.8348665721631332,"['jetbrains-ide', 'datagrip', 'postgis', 'intellij-datagrip']",22,4,False,1,1.0,Ago 15,2020-08-15,08
216,422,23220.0,3.907407407407408,0.0181739879414298,0.7846342643744626,"['azure-application-insights', 'android-jetpack-compose', 'algorithm', 'installation', 'google-play-console', 'azure', 'react-redux', 'cpu-architecture', 'javascript', 'method-resolution-order', 'language-lawyer', 'laravel-sail', 'perl', 'bootstrap-5', 'casting', 'intel-mkl', 'pybind11', 'one-to-one', 'redux-saga', 'scikit-image', 'abstract-syntax-tree', 'project-reactor', 'apple-silicon', 'regression', 'serialization', 'macos-big-sur', 'admob', 'python-asyncio', 'visitor', 'babeljs', 'temporary-objects', 'memory-management', 'amazon-ecs', 'c++11', 'function', 'compiler-construction', 'ubuntu', 'architecture', 'repository', 'ghc', 'twitter-bootstrap', 'error-handling', 'caching', 'c++', 'benchmarking', 'java', 'react-native-android', 'multithreading', 'laravel-5', 'saga', 'numpy', 'azure-cli', 'switch-statement', 'code-cleanup', 'reactjs', 'javaparser', 'css', 'windows-10', 'python-3.x', 'julia', 'module', 'dataframe', 'metaprogramming', 'enums', 'matplotlib', 'kubernetes', 'netty', 'scala', 'android-gradle-plugin', 'json-deserialization', 'ssh', 'react-native', 'mathjax', 'android', 'google-developers-console', 'material-ui', 'performance', 'functools', 'solid-principles', 'redux', 'type-level-computation', 'scipy', 'reverse-proxy', 'strictness', 'spring-webflux', 'slurm', 'amazon-ec2', 'django', 'memory-model', 'socket.io', 'refactoring', 'functional-programming', 'docker', 'memoization', 'html', 'foreach', 'pointers', 'websocket', 'powershell', 'polymorphism', 'pipenv', 'django-channels', 'nginx', 'spring', 'hibernate', 'homebrew', 'ecmascript-6', 'pytorch', 'types', 'type-inference', 'git', 'rosetta', 'lazy-loading', 'reduction', 'key-pair', 'batch-file', 'thymeleaf', 'python-import', 'pyenv', 'lapack', 'machine-learning', 'gcc', 'pip', 'aws-application-load-balancer', 'libstdc++', 'pandas', 'asynchronous', 'use-state', 'string-matching', 'monaco-editor', 'spring-boot', 'templates', 'generics', 'aws-codebuild', 'lock-free', 'kotlin', 'linux', 'node.js', 'azure-devops', 'crash', 'multiple-inheritance', 'code-transformation', 'react-hooks', 'dynamic-memory-allocation', 'use-effect', 'react-navigation', 'stdatomic', 'deep-learning', 'particle-swarm', 'compatibility', 'arrays', 'axios', 'python-attrs', 'laravel', 'c', 'haskell', 'regex', 'es6-proxy', 'amazon-cloudformation', 'webpack', 'python', 'gradle', 'utf-8', 'macos', 'amazon-web-services']",15,165,False,9,4.7038433111603855,Ago 16,2020-08-16,08
224,420,24976.0,3.75,0.016816143497757848,0.817021028108213,"['android-jetpack-compose', 'google-play-console', 'android-studio', 'ios', 'uikit', 'google-cloud-firestore', 'javascript', 'exception', 'protocols', 'spread-expression', 'type-alias', 'avif', 'google-cloud-functions', 'ios14', 'github', 'avfoundation', 'higher-order-functions', 'widget', 'egit', 'sequelize.js', 'android-powermanager', 'figma', 'avcapturesession', 'avassetwriter', 'firebase', 'java', 'plugins', 'reactjs', 'key', 'mobx-react-lite', 'css', 'java-stream', 'firebase-cloud-messaging', 'eclipse', 'fallback', 'higher-order-components', 'angular9', 'android-gradle-plugin', 'google-places-api', 'android', 'material-ui', 'crashlytics', 'xcode12', 'angular', 'avcapturevideodataoutput', 'mysql', 'html', 'pagespeed', 'local-storage', 'intellij-idea', 'uicollectionview', 'java-11', 'assertion', 'typescript', 'git', 'android-night-mode', 'google-play', 'uitableview', 'spring-data-r2dbc', 'typeorm', 'composition', 'dart', 'swift', 'butterknife', 'postgresql', 'spring-boot', 'flyway', 'antlr4', 'node.js', 'crash', 'modelmapper', 'reflect-metadata', 'crashlytics-android', 'flutter', 'safari', 'android-dark-theme', 'jquery', 'android-studio-4.1', 'darkmode', 'flutter-web', 'mobx-react', 'build.gradle', 'android-theme', 'unit-testing', 'webpack', 'xcode', 'vue.js', 'java-http-client', 'gradle']",25,89,False,7,3.703013278855976,Ago 17,2020-08-17,08
364,744,66066.0,4.087912087912088,0.011261465806920352,0.7580249724998614,"['azure-application-insights', 'azure-application-gateway', 'azure-devops', 'azure-traffic-manager', 'azure-pipelines-release-pipeline', 'azure', 'azure-monitoring', 'azure-durable-functions', 'azure-dashboard', 'azure-functions', 'azure-pipelines']",23,11,False,2,1.6727272727272726,Ago 18,2020-08-18,08
127,247,8001.0,3.8897637795275593,0.030871141107361583,0.8421874391207171,"['terraform', 'terraform-provider-aws', 'aws-control-tower', 'amazon-web-services', 'aws-nuke']",12,5,False,2,1.4,Ago 19,2020-08-19,08
227,445,25651.0,3.920704845814978,0.01734825153015477,0.8132306591578369,"['mapping', 'keras', 'executable', 'inline-assembly', 'heatmap', 'sql', 'google-cloud-firestore', 'concurrency', 'static', 'javascript', 'react-testing-library', 'sass', 'maven', 'javascript-decorators', 'dataloader', 'function-declaration', 'java-14', 'storage', 'aws-lambda', 'gtksourceview', 'post-increment', 'npm', 'source-maps', 'css-grid', 'r', 'fft', 'string', 'recursion', 'amd-processor', 'ggplot2', 'expo', 'rollupjs', 'operating-system', 'dropzone', 'oauth-2.0', 'memory-barriers', 'c99', 'c++11', 'media', 'image-processing', 'emacs', 'tensorflow', 'ghc', 'ghci', 'arabic', 'system-calls', 'caching', 'firebase', 'c++', 'xgboost', 'java', 'multithreading', 'react-dropzone', 'javascript-import', 'storybook', 'serverless-framework', 'switch-statement', 'opencv', 'reactjs', 'react-router', 'flask', 'scikit-learn', 'css', 'python-3.x', 'data-visualization', 'firebase-cloud-messaging', 'gedit', 'eclipse', 'http', 'home-assistant', 'c-strings', 'matplotlib', 'samsung-mobile', 'window-functions', 'video-streaming', 'mediastore', 'x86', 'react-native', 'android', 'material-ui', 'performance', 'redux', 'mapstruct', 'scipy', 'visual-studio-code', 'corecursion', 'flutter-dependencies', 'cryptojs', 'ipywidgets', 'django-models', 'django', 'shuffle', 'functional-programming', 'docker', 'version', 'html', 'debugging', 'tf.keras', 'android-resources', 'svg', 'pyspark', 'pypy', 'optimization', 'mean', 'method-reference', 'intellij-idea', 'bar-chart', 'scoped-storage', 'deno', 'pytorch', 'typescript', 'jupyter-notebook', 'initialization', 'react-component', 'java-record', 'openapi', 'python-import', 'gcc', 'machine-learning', 'pip', 'pandas', 'raspberry-pi4', 'inline', 'terser', 'list', 'aes', 'testing', 'dart', 'correlation', 'spring-boot', 'concurrenthashmap', 'matrix', 'kotlin', 'ecb', 'ubuntu-20.04', 'linux', 'node.js', 'jacoco', 'bundling-and-minification', 'react-hooks', 'stdatomic', 'assembly', 'numpy-ndarray', 'flutter', 'gradient-descent', 'shiny', 'arrays', 'linker', 'redis', 'jquery', 'css-transitions', 'react-props', 'char', 'android-studio-3.6', 'c', 'build.gradle', 'syntax-highlighting', 'haskell', 'storyshots', 'openapi-generator', 'position', 'video-processing', 'codata', 'usecallback', 'firebase-authentication', 'jestjs', 'fftpack', 'webpack', 'pythonanywhere', 'c++20', 'python', 'gradle', 'google-authentication']",16,173,False,12,4.985616346283103,Ago 20,2020-08-20,08
